Sno,Date,Headline,Covid,Sentiment,Description,Image,Source
1664,2020-04-07,Don't stigmatise COVID-19 patients: TN Health Secretary,1,0,"Tamil Nadu Health Secretary Beela Rajesh has urged people to not stigmatise COVID-19 positive patients. ""Nobody wishes this virus upon themselves...let's be a little kind. The focus should be on treatment and cure,"" she added. Notably, the Tamil Nadu Health Department replaced the words ""Delhi conference"" with ""single source event"" to refer to the Tablighi Jamaat event in Delhi.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/7_tue/img_1586232799278_655.jpg'),https://www.thequint.com/news/india/dont-stigmatise-covid-19-positive-patients-tamil-nadu-health-secretary-appeals?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1665,2020-04-07,Test more & then treat' should be our mantra: Priyanka on COVID-19,1,1,"Congress General Secretary Priyanka Gandhi has urged people to raise their voice for more and more testing to combat COVID-19 pandemic. ""The only way to prevent infection...is through...testing. Only then can we treat the infected person. Test as much as possible and treat- this should be our mantra,"" she added. India has reported more than 4,400 COVID-19 cases so far.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/7_tue/img_1586229734356_376.jpg'),https://www.thequint.com/news/politics/covid-19-coronavirus-priyanka-gandhi-appeals-for-more-and-more-testing?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1666,2020-04-07,"2 Maha men enter MP to buy tobacco amid lockdown, thrashed by police",1,0,"Two men from Maharashtra's Paratwada who entered Madhya Pradesh's Betul to buy tobacco products were made to do squats and thrashed by the police for violating the nationwide lockdown. The men were later sent back to Paratwada. As per official government figures, there have been 165 cases of coronavirus in Madhya Pradesh and 748 in Maharashtra.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/7_tue/img_1586234147128_391.jpg'),https://www.aninews.in/news/national/general-news/covid-19-lockdown-2-men-from-maha-beaten-as-they-enter-mps-betul-to-buy-tobacco-product20200407093938/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1667,2020-04-06,"327 coronavirus cases in Kerala so far, 59 make recovery; 1.5L under observation",1,0,"Kerala Chief Minister Pinarayi Vijayan on Monday announced that 13 more cases of coronavirus have been reported, taking the total number of cases in the state to 327. As many as 59 COVID-19 patients have made recovery, while there are currently 266 active cases. Further, 1,52,804 people are under observation across the state.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586192648173_265.jpg'),https://www.livemint.com/news/india/covid-19-kerala-reports-13-more-cases-tally-at-327-11586179482657.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1668,2020-04-06,"Coronavirus cases in Tamil Nadu rise to 621, most reported in Chennai",1,0,"Tamil Nadu Health Secretary Beela Rajesh on Monday said that the total number of coronavirus cases in Tamil Nadu has risen to 621 after 50 new cases were reported today. She added that out of the 50 new cases, 48 are linked to Tablighi Jamaat. Further, Chennai has reported the most number of cases in Tamil Nadu at 110.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586182246376_258.jpg'),https://twitter.com/ANI/status/1247144702526337026?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1669,2020-04-07,There may be retaliation if India does not release Hydroxychloroquine: Trump,1,0,"After Donald Trump requested PM Narendra Modi to release the amount of Hydroxychloroquine ordered by the US amid the coronavirus outbreak, the US President said, ""If [PM Modi] doesn't allow it to come out, that would be okay, but of course there may be retaliation."" ""I would be surprised if he would...because India does very well with US,"" he added.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/7_tue/img_1586226747637_4.jpg'),https://twitter.com/ANI/status/1247290614972133383?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1670,2020-04-06,"22 new cases of coronavirus confirmed in Delhi today, total rises to 525",1,0,"As many as 22 new cases of coronavirus were confirmed in Delhi today, taking the total number of cases in the national capital to 525. Out of all the cases, 329 are linked with the religious congregation that took place in Nizamuddin, while 168 cases have history of foreign travel. Delhi has reported seven coronavirus deaths so far.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586192079326_959.jpg'),https://twitter.com/CMODelhi/status/1247199167157432322?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1671,2020-04-06,"Haryana reports 20 new coronavirus cases, state total rises to 96",1,0,"Haryana Health Department issued a media bulletin on Monday saying that 20 coronavirus cases were reported today, taking the total number of cases to 96 in the state. Out of the 96 cases, six are from Sri Lanka and one each from Nepal, Thailand, Indonesia and South Africa. Fifteen patients have been discharged till date and two patients have died.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586191927064_475.jpg'),https://twitter.com/PTI_News/status/1247199025842905088?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1672,2020-04-06,"30-year-old woman, who was 9 months pregnant, dies of coronavirus in Mumbai",1,0,"A 30-year-old woman, who was nine months pregnant, died due to coronavirus at Nair hospital in Mumbai. She was among the seven coronavirus deaths reported in Maharashtra today. Coronavirus cases in the state have risen to 868 after 120 new cases were reported on Monday. The death toll due to coronavirus in the state has surged to 52.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586189554663_197.jpg'),https://twitter.com/dhanyarajendran/status/1247185460843012102?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1673,2020-04-06,"Rahulji, don't be Tablighi politician: Patra after criticism on PM's 'light diya' appeal",1,0,"BJP spokesperson Sambit Patra on Sunday criticised Rahul Gandhi after the latter took a dig at PM Narendra Modi's appeal to switch off electricity and light lamps. Calling Rahul's criticism a ""vulgar attempt to create panic"", Patra said, ""Dear Rahulji...you should behave as a positive politician, not a Tablighi politician."" Rahul had demanded safety equipment for healthcare, sanitation workers.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586181457976_268.jpg'),https://www.freepressjournal.in/india/dont-behave-as-tablighi-politician-sambit-patras-has-a-message-for-rahul-gandhi?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1674,2020-04-07,"Like South Korea, will step up more coronavirus testing in Delhi: Kejriwal",1,1,"Citing the example of South Korea's aggressive testing strategy, Delhi CM Arvind Kejriwal said his government would considerably scale-up testing to contain the spread of coronavirus. ""The more we test, the more successful we will be...South Korea, considered the most successful, had also adopted this technique. So we'll also get more and more tests done in Delhi,"" Kejriwal said.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/7_tue/img_1586228672340_519.jpg'),https://covid-positive-news.herokuapp.com
1675,2020-04-06,Doctors being targeted for raising issue of COVID-19 safety gear: AIIMS RDA,1,0,"Resident Doctor's Association (RDA) of AIIMS has written to PM Narendra Modi over alleged targeting of doctors for raising concern on availability of PPE amid COVID-19 spread. Healthcare workers who pointed out issues over testing equipment, quarantine facilities on social media ""have received harsh backlash"", said the letter. Their opinions must be respected and viewed constructively, it added.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586190873099_829.jpg'),https://www.newindianexpress.com/nation/2020/apr/06/medical-workers-being-targeted-for-raising-issues-of-protective-gear-says-aiims-rda-2126575.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1676,2020-04-06,Problem not of money but of PPE availability: Kejriwal on Gambhir's ₹1 cr offer,1,0,"BJP MP Gautam Gambhir on Monday tweeted that he is pledging a total of ₹1 crore for procurement of equipment for medical staff and for treating coronavirus cases in Delhi. Delhi CM Arvind Kejriwal said, ""The problem is not of money but availability of PPE kits. We would be grateful if you could help us get them from somewhere immediately.""",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586188526312_166.jpg'),https://www.newindianexpress.com/cities/delhi/2020/apr/06/grateful-if-you-can-help-get-ppe-kits-delhi-cm-arvind-kejriwal-to-gautam-gambhir-2126496.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1677,2020-04-06,14-month-old boy with no travel history tests COVID-19 +ve in Gujarat,1,0,"A 14-month-old boy with no recent travel history has tested positive for coronavirus in Gujarat's Jamnagar, district collector Ravi Shankar said. The locality where his labourer parents reside in Dared village was put under complete lockdown to check the spread of the virus, Ravi Shankar added. The child is currently on ventilator support, state principal secretary (health) Jayanti Ravi said.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586179493888_164.jpg'),https://theprint.in/india/14-month-old-boy-with-no-travel-history-tests-positive-for-covid-19-in-gujarat/396207/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1678,2020-04-06,"Rajasthan reports 22 new coronavirus cases, state total reaches 288",1,0,"Rajasthan has reported 22 new coronavirus cases till 3 pm on Monday, taking the total number of cases in the state to 288. Jaipur reported eight new cases today, taking the total number of cases in the district to 100. Five new cases were reported from Jhunjhunu, three from Dausa, two from Dungarpur and one each from Kota and Jodhpur.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586181147752_54.jpg'),https://twitter.com/ANI/status/1247111398490099712?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1679,2020-04-06,63 new coronavirus cases in MP; total number of cases rise to 256,1,0,"Madhya Pradesh on Monday reported 63 new cases of coronavirus, taking the total number of cases in the state to 256, said state Health Commissioner Faiz Ahmed Kidwai. Out of the 63 new cases, 43 were reported in Bhopal, 16 in Indore, one each in Betul, Vidisha and Ujjain and one more in another district of MP, said Kidwai.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586191934991_930.jpg'),https://twitter.com/ANI/status/1247197366064734209?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1680,2020-04-06,Maoists announce ceasefire in Odisha over COVID-19; urge govt to help tribals,1,0,"Maoists operating in Malkangiri and Koraput districts of Odisha have announced a unilateral ceasefire amid coronavirus spread. They urged state government to send medical aid for people living in the forest and other remote areas. No government official providing assistance to tribal people would be attacked, a leader of the outfit said in an audiotape released in Telugu, reported PTI.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586189930082_64.jpg'),https://zeenews.india.com/india/maoists-in-odisha-announce-ceasefire-over-coronavirus-covid-19-urge-govt-to-send-medical-aid-to-remote-areas-2274427.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1681,2020-04-06,"Our only weapon against COVID-19 is lockdown, appeal PM to extend it: Telangana CM",1,1,"Telangana CM K Chandrashekar Rao on Monday requested PM Narendra Modi to extend the lockdown beyond April 14, saying, ""Lockdown is our only weapon to fight coronavirus."" He added, ""We can recover from economy problem but we cannot recover lives lost due to the virus. With poor health infrastructure and a lot of working force, we can't sustain this disease.""",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586184680389_525.jpg'),https://twitter.com/ANI/status/1247175645773230089?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
